#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR310930.contigs.fasta	NODE_7_length_92667_cov_67.933508	55093	56448	-	mepA	1-1356/1356	===============	0/0	100.00	98.97	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR310930.contigs.fasta	NODE_7_length_92667_cov_67.933508	56555	56974	-	mepR	1-420/420	===============	0/0	100.00	100.00	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR310930.contigs.fasta	NODE_8_length_80806_cov_66.815569	63768	64613	-	PC1_beta-lactamase_(blaZ)	1-846/846	===============	0/0	100.00	96.57	card	CP000732.1:10528-9682	The blaZ beta-lactamase is found in Bacillus subtilis and Staphylococcus aureus.	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR310930.contigs.fasta	NODE_9_length_77029_cov_65.892964	1662	3103	-	Staphylococcus_aureus_LmrS	2-1443/1443	===============	0/0	99.93	93.83	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387076.contigs.fasta	NODE_18_length_43751_cov_74.885687	1616	3058	-	Staphylococcus_aureus_LmrS	1-1443/1443	===============	0/0	100.00	95.56	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387076.contigs.fasta	NODE_24_length_31172_cov_69.272327	11213	11656	-	mgrA	1-444/444	===============	0/0	100.00	99.55	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;disinfecting_agents_and_intercalating_dyes;fluoroquinolone;penam;peptide;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387076.contigs.fasta	NODE_24_length_31172_cov_69.272327	19373	20539	+	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	95.72	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387076.contigs.fasta	NODE_3_length_263482_cov_75.992450	29415	30767	+	tet(38)	1-1353/1353	===============	0/0	100.00	98.82	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387076.contigs.fasta	NODE_3_length_263482_cov_75.992450	255408	255827	+	mepR	1-420/420	===============	0/0	100.00	99.52	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387076.contigs.fasta	NODE_3_length_263482_cov_75.992450	255934	257289	+	mepA	1-1356/1356	===============	0/0	100.00	98.38	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387076.contigs.fasta	NODE_4_length_199921_cov_61.024336	406	1065	+	arlR	1-660/660	===============	0/0	100.00	99.09	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387076.contigs.fasta	NODE_4_length_199921_cov_61.024336	1062	2417	+	arlS	1-1356/1356	===============	0/0	100.00	98.75	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387076.contigs.fasta	NODE_5_length_175204_cov_73.438193	94133	94612	+	mecC-type_BlaZ	1-480/480	===============	0/0	100.00	100.00	card	FR823292:0-480	A blaZ-like beta-lactamase found in S. Aureus	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387076.contigs.fasta	NODE_5_length_175204_cov_73.438193	95873	97870	-	mecC	1-1998/1998	===============	0/0	100.00	100.00	card	FR821779.1:37678-35680	A foreign PBP2a acquired by lateral gene transfer that able to perform peptidoglycan synthesis in the presence of beta-lactams.	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387076.contigs.fasta	NODE_5_length_175204_cov_73.438193	99722	100096	+	MecC-type_methicillin_resistance_repressor_MecI	1-375/375	===============	0/0	100.00	100.00	card	FR821779.1:39529-39904	This MecI is a methicillin-resistant repressor resembling MecC. It confers resistance to penams.	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_12_length_96842_cov_71.974459	32523	33689	-	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	100.00	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_12_length_96842_cov_71.974459	41340	41783	+	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;disinfecting_agents_and_intercalating_dyes;fluoroquinolone;penam;peptide;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_13_length_92040_cov_77.433929	157	1509	-	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_14_length_88218_cov_62.041514	12886	13545	+	arlR	1-660/660	===============	0/0	100.00	100.00	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_14_length_88218_cov_62.041514	13542	14897	+	arlS	1-1356/1356	===============	0/0	100.00	99.85	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_30_length_6720_cov_144.644411	1433	2164	+	ErmA	1-732/732	===============	0/0	100.00	100.00	card	X03216.1:5282-4550	ErmA confers the MLSb phenotype. Similar to ErmC Expression of ErmA is inducible by erythromycin. The leader peptide causes attenuation of the mRNA and stabilizes the structure preventing further translation. When erythromycin is present it binds the leader peptide causing a change in conformation allowing for the expression of ErmA.	lincosamide;macrolide;streptogramin
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_30_length_6720_cov_144.644411	2290	3072	-	ANT(9)-Ia	1-783/783	===============	0/0	100.00	100.00	card	X02588.1:330-1113	ANT(9)-Ia is an aminoglycoside nucleotidyltransferase encoded by plasmids and transposons in S. aureus Enterococcus spp. Staphylococcus sciuri and E. faecalis	aminoglycoside
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_3_length_171985_cov_78.633863	142	561	+	Staphylococcus_aureus_FosB	1-420/420	===============	0/0	100.00	99.76	card	AHLO01000073.1:63138-63558	The Bacillus subtilis fosB gene encodes a fosfomycin resistance protein	fosfomycin
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_5_length_160502_cov_78.028433	122735	124090	-	mepA	1-1356/1356	===============	0/0	100.00	99.41	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_5_length_160502_cov_78.028433	124197	124616	-	mepR	1-420/420	===============	0/0	100.00	100.00	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_6_length_153412_cov_77.678169	1661	3103	-	Staphylococcus_aureus_LmrS	1-1443/1443	===============	0/0	100.00	99.03	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_7_length_149379_cov_83.375619	129444	129923	+	mecC-type_BlaZ	1-480/480	===============	0/0	100.00	97.92	card	FR823292:0-480	A blaZ-like beta-lactamase found in S. Aureus	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_7_length_149379_cov_83.375619	136570	137331	-	ANT(4')-Ib	1-762/762	===============	0/0	100.00	99.87	card	GQ900432.1:27499-26737	Kanamycin nucleotidyltransferase sequence from Staphylococcus aureus plasmid. Confers resistance to kanamycin neomycin and other aminoglycosides	aminoglycoside
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_7_length_149379_cov_83.375619	139786	141792	-	mecA	1-2007/2007	===============	0/0	100.00	99.90	card	KC243783:0-2007	A foreign PBP2a acquired by lateral gene transfer that able to perform peptidoglycan synthesis in the presence of beta-lactams.	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_7_length_149379_cov_83.375619	141892	143649	+	mecR1	1-1758/1758	===============	0/0	100.00	99.94	card	CP000703.1:40848-42606	mecR1 is a transmembrane spanning and signal transducing protein which in response to interaction with beta-lactam antibiotics results in upregulation of the mecA/mecR1/mecI operon.	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387083.contigs.fasta	NODE_7_length_149379_cov_83.375619	143649	144020	+	mecI	1-372/372	===============	0/0	100.00	100.00	card	BA000018.3:48893-49265	mecI acts as a repressor of transcription of the mecA/mecR1/mecI operon.	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387101.contigs.fasta	NODE_10_length_110642_cov_79.745603	46048	47403	-	mepA	1-1356/1356	===============	0/0	100.00	98.75	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387101.contigs.fasta	NODE_10_length_110642_cov_79.745603	47510	47929	-	mepR	1-420/420	===============	0/0	100.00	99.29	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387101.contigs.fasta	NODE_15_length_73053_cov_76.221732	1667	3110	-	Staphylococcus_aureus_LmrS	1-1443/1443	========/======	1/1	100.00	99.10	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387101.contigs.fasta	NODE_17_length_54564_cov_78.484654	11629	13548	-	tetM	1-1920/1920	===============	0/0	100.00	96.72	card	AB039845.1:25-1945	TetM is a ribosomal protection protein that confers tetracycline resistance. It is found on transposable DNA elements and its horizontal transfer between bacterial species has been documented.	tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387101.contigs.fasta	NODE_3_length_268085_cov_69.185625	16920	17579	+	arlR	1-660/660	===============	0/0	100.00	98.79	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387101.contigs.fasta	NODE_3_length_268085_cov_69.185625	17576	18931	+	arlS	1-1356/1356	===============	0/0	100.00	99.85	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387101.contigs.fasta	NODE_4_length_170456_cov_74.726128	105962	107128	-	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	100.00	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387101.contigs.fasta	NODE_4_length_170456_cov_74.726128	114779	115222	+	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;disinfecting_agents_and_intercalating_dyes;fluoroquinolone;penam;peptide;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387101.contigs.fasta	NODE_6_length_131581_cov_82.932987	157	1509	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.63	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387101.contigs.fasta	NODE_6_length_131581_cov_82.932987	73044	73519	-	mecC-type_BlaZ	1-476/480	===============	0/0	99.17	97.69	card	FR823292:0-480	A blaZ-like beta-lactamase found in S. Aureus	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387105.contigs.fasta	NODE_10_length_126865_cov_93.566264	376	1728	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.48	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387105.contigs.fasta	NODE_10_length_126865_cov_93.566264	72515	72990	-	mecC-type_BlaZ	1-476/480	===============	0/0	99.17	97.69	card	FR823292:0-480	A blaZ-like beta-lactamase found in S. Aureus	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387105.contigs.fasta	NODE_11_length_115756_cov_92.177985	35035	35454	+	mepR	1-420/420	===============	0/0	100.00	99.29	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387105.contigs.fasta	NODE_11_length_115756_cov_92.177985	35561	36916	+	mepA	1-1356/1356	===============	0/0	100.00	98.75	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387105.contigs.fasta	NODE_1_length_316604_cov_82.533039	184116	184559	-	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;disinfecting_agents_and_intercalating_dyes;fluoroquinolone;penam;peptide;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387105.contigs.fasta	NODE_1_length_316604_cov_82.533039	192210	193376	+	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	100.00	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387105.contigs.fasta	NODE_20_length_42896_cov_70.156369	27209	28564	-	arlS	1-1356/1356	===============	0/0	100.00	100.00	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387105.contigs.fasta	NODE_20_length_42896_cov_70.156369	28561	29220	-	arlR	1-660/660	===============	0/0	100.00	98.79	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387105.contigs.fasta	NODE_8_length_145313_cov_88.123339	142211	143653	+	Staphylococcus_aureus_LmrS	1-1443/1443	===============	0/0	100.00	99.10	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387119.contigs.fasta	NODE_19_length_42055_cov_70.608738	1616	3058	-	Staphylococcus_aureus_LmrS	1-1443/1443	===============	0/0	100.00	99.03	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387119.contigs.fasta	NODE_23_length_30468_cov_78.751258	376	1728	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.85	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387119.contigs.fasta	NODE_3_length_260886_cov_63.155438	245284	246639	-	arlS	1-1356/1356	===============	0/0	100.00	99.41	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387119.contigs.fasta	NODE_3_length_260886_cov_63.155438	246636	247295	-	arlR	1-660/660	===============	0/0	100.00	99.70	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387119.contigs.fasta	NODE_4_length_164166_cov_79.083651	33981	34456	-	mecC-type_BlaZ	1-476/480	===============	0/0	99.17	97.90	card	FR823292:0-480	A blaZ-like beta-lactamase found in S. Aureus	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387119.contigs.fasta	NODE_5_length_141991_cov_74.778647	75833	77188	-	mepA	1-1356/1356	===============	0/0	100.00	99.41	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387119.contigs.fasta	NODE_5_length_141991_cov_74.778647	77295	77714	-	mepR	1-420/420	===============	0/0	100.00	99.76	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387119.contigs.fasta	NODE_7_length_125769_cov_70.217923	11288	11731	-	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;disinfecting_agents_and_intercalating_dyes;fluoroquinolone;penam;peptide;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387119.contigs.fasta	NODE_7_length_125769_cov_70.217923	19382	20548	+	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	100.00	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387170.contigs.fasta	NODE_21_length_47116_cov_57.071673	22451	22930	+	mecC-type_BlaZ	1-480/480	===============	0/0	100.00	98.33	card	FR823292:0-480	A blaZ-like beta-lactamase found in S. Aureus	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR387170.contigs.fasta	NODE_21_length_47116_cov_57.071673	24191	26188	-	mecC	1-1998/1998	===============	0/0	100.00	100.00	card	FR821779.1:37678-35680	A foreign PBP2a acquired by lateral gene transfer that able to perform peptidoglycan synthesis in the presence of beta-lactams.	penam
