#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156400.contigs.fasta	NODE_46_length_17789_cov_4.258430	14425	16422	+	mecC	1-1998/1998	===============	0/0	100.00	99.95	ncbi	NG_047955.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecC	METHICILLIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156400.contigs.fasta	NODE_46_length_17789_cov_4.258430	16516	17367	+	blaZ-mecC	1-852/852	===============	0/0	100.00	100.00	ncbi	NG_047552.1	mecC-type penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156400.contigs.fasta	NODE_57_length_13082_cov_55.497121	157	1509	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.33	ncbi	NG_055983.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156415.contigs.fasta	NODE_40_length_13036_cov_61.113628	170	1522	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.70	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156415.contigs.fasta	NODE_9_length_82970_cov_61.377784	54554	54928	-	mecI_of_mecC	1-375/375	===============	0/0	100.00	100.00	ncbi	NG_050586.1	mecC-type methicillin resistance repressor MecI	METHICILLIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156415.contigs.fasta	NODE_9_length_82970_cov_61.377784	56780	58777	+	mecC	1-1998/1998	===============	0/0	100.00	99.95	ncbi	NG_047955.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecC	METHICILLIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156415.contigs.fasta	NODE_9_length_82970_cov_61.377784	58871	59722	+	blaZ-mecC	1-852/852	===============	0/0	100.00	99.88	ncbi	NG_047552.1	mecC-type penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156423.contigs.fasta	NODE_11_length_91593_cov_36.670782	170	1522	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.70	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156425.contigs.fasta	NODE_24_length_26019_cov_83.169812	284	703	+	fosB-Saur	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156425.contigs.fasta	NODE_2_length_343473_cov_88.817351	376	1728	-	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048134.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163372.contigs.fasta	NODE_28_length_31008_cov_51.514134	29458	30810	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.48	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163372.contigs.fasta	NODE_34_length_19577_cov_266.792798	12371	12751	-	blaI_of_Z	1-381/381	===============	0/0	100.00	99.74	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163372.contigs.fasta	NODE_34_length_19577_cov_266.792798	12741	14498	-	blaR1	1-1758/1758	===============	0/0	100.00	99.94	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163372.contigs.fasta	NODE_34_length_19577_cov_266.792798	14605	15450	+	blaPC1	1-846/846	===============	0/0	100.00	99.17	ncbi	NG_052065.1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163398.contigs.fasta	NODE_2_length_315134_cov_60.186902	89986	91338	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.70	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163404.contigs.fasta	NODE_34_length_4177_cov_534.951965	213	860	-	catA7	1-648/648	===============	0/0	100.00	100.00	ncbi	NG_047575.1	type A-7 chloramphenicol O-acetyltransferase	CHLORAMPHENICOL
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163404.contigs.fasta	NODE_3_length_258711_cov_45.036349	167584	168936	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.70	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163406.contigs.fasta	NODE_31_length_29436_cov_57.638099	27915	29267	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.63	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163408.contigs.fasta	NODE_32_length_29444_cov_60.938072	170	1522	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.63	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163414.contigs.fasta	NODE_33_length_29444_cov_59.370683	27923	29275	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.63	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163417.contigs.fasta	NODE_10_length_104189_cov_55.594196	25943	26361	-	fosB-Saur	1-420/420	========/======	1/1	99.76	98.57	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163417.contigs.fasta	NODE_8_length_132285_cov_56.202133	224	1576	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.70	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163418.contigs.fasta	NODE_17_length_74469_cov_72.767047	72961	74313	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.85	ncbi	NG_048134.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163418.contigs.fasta	NODE_2_length_199665_cov_65.430660	51121	51540	-	fosB-Saur	1-420/420	===============	0/0	100.00	99.76	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163423.contigs.fasta	NODE_28_length_29618_cov_51.584413	28097	29449	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.63	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163423.contigs.fasta	NODE_5_length_201179_cov_49.839119	140940	141320	-	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163423.contigs.fasta	NODE_5_length_201179_cov_49.839119	141310	143067	-	blaR1	1-1758/1758	===============	0/0	100.00	100.00	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163423.contigs.fasta	NODE_5_length_201179_cov_49.839119	143173	144018	+	blaPC1	1-846/846	===============	0/0	100.00	99.29	ncbi	NG_052065.1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163434.contigs.fasta	NODE_122_length_1767_cov_2.656542	263	1108	-	blaPC1	1-846/846	===============	0/0	100.00	99.29	ncbi	NG_052065.1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163434.contigs.fasta	NODE_162_length_1090_cov_2.694686	589	969	+	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163434.contigs.fasta	NODE_22_length_44157_cov_60.404676	9904	10755	-	blaZ-mecC	1-852/852	===============	0/0	100.00	99.88	ncbi	NG_047552.1	mecC-type penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163434.contigs.fasta	NODE_22_length_44157_cov_60.404676	10849	12846	-	mecC	1-1998/1998	===============	0/0	100.00	99.95	ncbi	NG_047955.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecC	METHICILLIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163434.contigs.fasta	NODE_22_length_44157_cov_60.404676	14698	15072	+	mecI_of_mecC	1-375/375	===============	0/0	100.00	100.00	ncbi	NG_050586.1	mecC-type methicillin resistance repressor MecI	METHICILLIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163434.contigs.fasta	NODE_31_length_30301_cov_63.430007	28780	30132	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.70	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163434.contigs.fasta	NODE_68_length_4452_cov_18.995679	3417	4265	+	str	1-849/849	===============	0/0	100.00	100.00	ncbi	NG_048080.1	streptomycin adenylyltransferase Str	STREPTOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163442.contigs.fasta	NODE_62_length_3688_cov_56.729149	190	1542	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.63	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163442.contigs.fasta	NODE_8_length_87062_cov_57.754066	48080	48931	-	blaZ-mecC	1-852/852	===============	0/0	100.00	100.00	ncbi	NG_047552.1	mecC-type penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163442.contigs.fasta	NODE_8_length_87062_cov_57.754066	49025	51022	-	mecC	1-1998/1998	===============	0/0	100.00	99.95	ncbi	NG_047955.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecC	METHICILLIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163442.contigs.fasta	NODE_8_length_87062_cov_57.754066	52874	53248	+	mecI_of_mecC	1-375/375	===============	0/0	100.00	100.00	ncbi	NG_050586.1	mecC-type methicillin resistance repressor MecI	METHICILLIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163449.contigs.fasta	NODE_2_length_323626_cov_61.039895	29275	30627	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.56	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175852.contigs.fasta	NODE_28_length_30297_cov_77.985252	28776	30128	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.63	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175852.contigs.fasta	NODE_45_length_2528_cov_7.082087	1551	2285	+	erm(C)	1-735/735	===============	0/0	100.00	100.00	ncbi	NG_047806.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)	MACROLIDE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175874.contigs.fasta	NODE_27_length_30038_cov_89.028916	28517	29869	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.63	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175874.contigs.fasta	NODE_63_length_977_cov_1.352495	108	482	+	mecI_of_mecC	1-375/375	===============	0/0	100.00	100.00	ncbi	NG_050586.1	mecC-type methicillin resistance repressor MecI	METHICILLIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175881.contigs.fasta	NODE_144_length_708_cov_1.378254	1	708	-	blaZ	40-747/846	==============.	0/0	83.69	97.60	ncbi	NG_055999.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175881.contigs.fasta	NODE_150_length_682_cov_2.141946	154	534	+	blaI_of_Z	1-381/381	===============	0/0	100.00	95.28	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175881.contigs.fasta	NODE_20_length_56221_cov_49.197842	28855	30207	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.70	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175882.contigs.fasta	NODE_15_length_76971_cov_63.063069	6255	7100	-	blaZ	1-846/846	===============	0/0	100.00	96.69	ncbi	NG_055999.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175882.contigs.fasta	NODE_15_length_76971_cov_63.063069	7207	8964	+	blaR1	1-1758/1758	===============	0/0	100.00	92.66	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175882.contigs.fasta	NODE_15_length_76971_cov_63.063069	8954	9334	+	blaI_of_Z	1-381/381	===============	0/0	100.00	95.54	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175882.contigs.fasta	NODE_16_length_74681_cov_67.427090	73173	74525	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.48	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175892.contigs.fasta	NODE_22_length_20655_cov_214.440243	11286	11666	-	blaI_of_Z	1-381/381	===============	0/0	100.00	98.42	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175892.contigs.fasta	NODE_22_length_20655_cov_214.440243	11656	13413	-	blaR1	1-1758/1758	===============	0/0	100.00	97.27	ncbi	NG_051774.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175892.contigs.fasta	NODE_22_length_20655_cov_214.440243	13520	14365	+	blaZ	1-846/846	===============	0/0	100.00	100.00	ncbi	NG_047534.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175892.contigs.fasta	NODE_9_length_126862_cov_65.194161	376	1728	-	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_055984.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175899.contigs.fasta	NODE_10_length_78299_cov_60.048707	35875	36720	-	blaZ	1-846/846	===============	0/0	100.00	96.81	ncbi	NG_055999.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175899.contigs.fasta	NODE_10_length_78299_cov_60.048707	36827	38584	+	blaR1	1-1758/1758	===============	0/0	100.00	92.83	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175899.contigs.fasta	NODE_10_length_78299_cov_60.048707	38574	38954	+	blaI_of_Z	1-381/381	===============	0/0	100.00	95.28	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175899.contigs.fasta	NODE_26_length_30760_cov_65.179384	29252	30604	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048134.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175899.contigs.fasta	NODE_4_length_205997_cov_65.478295	52780	53199	-	fosB-Saur	1-420/420	===============	0/0	100.00	99.29	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175902.contigs.fasta	NODE_13_length_74680_cov_62.916208	73172	74524	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.41	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801378.contigs.fasta	NODE_18_length_3034_cov_2.047984	1	1243	+	tet(K)	138-1380/1380	.==============	0/0	90.07	100.00	ncbi	NG_048200.1	tetracycline efflux MFS transporter Tet(K)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801387.contigs.fasta	NODE_47_length_4663_cov_3.307991	2777	4153	-	tet(L)	1-1377/1377	===============	0/0	100.00	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801389.contigs.fasta	NODE_20_length_4474_cov_2.793740	761	2140	-	tet(K)	1-1380/1380	===============	0/0	100.00	100.00	ncbi	NG_048200.1	tetracycline efflux MFS transporter Tet(K)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801396.contigs.fasta	NODE_16_length_3160_cov_1.965462	3	1192	+	tet(K)	191-1380/1380	..=============	0/0	86.23	100.00	ncbi	NG_048200.1	tetracycline efflux MFS transporter Tet(K)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801398.contigs.fasta	NODE_46_length_1285_cov_1.754792	351	1085	+	erm(C)	1-735/735	===============	0/0	100.00	100.00	ncbi	NG_047806.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)	MACROLIDE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801398.contigs.fasta	NODE_57_length_4222_cov_2.381714	1288	2667	+	tet(K)	1-1380/1380	===============	0/0	100.00	100.00	ncbi	NG_048200.1	tetracycline efflux MFS transporter Tet(K)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801399.contigs.fasta	NODE_35_length_4472_cov_3.839378	664	2043	+	tet(K)	1-1380/1380	===============	0/0	100.00	100.00	ncbi	NG_048200.1	tetracycline efflux MFS transporter Tet(K)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801400.contigs.fasta	NODE_1_length_281669_cov_18.872379	157	1509	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.93	ncbi	NG_048134.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801400.contigs.fasta	NODE_31_length_30325_cov_18.745854	29323	29742	-	fosB-Saur	1-420/420	===============	0/0	100.00	99.76	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801401.contigs.fasta	NODE_30_length_29719_cov_34.328681	28211	29563	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048133.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801401.contigs.fasta	NODE_32_length_25546_cov_148.618023	4985	5829	-	blaZ	1-846/846	========/======	1/1	99.88	98.94	ncbi	NG_047532.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801401.contigs.fasta	NODE_32_length_25546_cov_148.618023	5936	7693	+	blaR1	1-1758/1758	===============	0/0	100.00	99.26	ncbi	NG_051774.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801401.contigs.fasta	NODE_32_length_25546_cov_148.618023	7683	8063	+	blaI_of_Z	1-381/381	===============	0/0	100.00	99.74	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801401.contigs.fasta	NODE_4_length_172725_cov_31.614548	246	665	+	fosB-Saur	1-420/420	===============	0/0	100.00	99.76	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR211634.contigs.fasta	NODE_2_length_253639_cov_72.983497	29029	30381	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.70	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR211686.contigs.fasta	NODE_28_length_20655_cov_318.357039	11286	11666	-	blaI_of_Z	1-381/381	===============	0/0	100.00	98.42	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR211686.contigs.fasta	NODE_28_length_20655_cov_318.357039	11656	13413	-	blaR1	1-1758/1758	===============	0/0	100.00	97.27	ncbi	NG_051774.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR211686.contigs.fasta	NODE_28_length_20655_cov_318.357039	13520	14365	+	blaZ	1-846/846	===============	0/0	100.00	100.00	ncbi	NG_047534.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR211686.contigs.fasta	NODE_8_length_126862_cov_81.954009	376	1728	-	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_055984.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR211695.contigs.fasta	NODE_24_length_26164_cov_62.175380	429	848	+	fosB-Saur	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
