#FILE	NUM_FOUND	adsA	aur	cap8B	cap8C	cap8D	cap8E	cap8F	cap8G	cap8H	cap8I	cap8J	cap8K	cap8L	cap8M	cap8O	cap8P	capA	capN	chp	clfA	clfB	cna	coa	eap/map	ebp	esaA	esaB	esaD	esaE	esaG	essA	essB	essC	esxA	esxB	esxC	esxD	eta	fnbA	fnbB	geh	harA	hlb	hld	hlgA	hlgB	hlgC	hly/hla	hysA	icaA	icaB	icaC	icaD	icaR	isdA	isdB	isdC	isdD	isdE	isdF	isdG	isdI	lip	lukF-PV	lukS-PV	sak	sbi	scn	sdrC	sdrD	sdrE	sea	seb	sec	seh	selk	sell	selq	set16	set17	set18	set19	set20	set21	set22	set23	set24	set25	set26	spa	srtB	sspA	sspB	sspC	tsst-1	vWbp
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR144827.contigs.fasta	37	100.00	99.93	.	.	100.00	95.72	.	100.00	.	.	.	.	100.00	94.27	100.00	100.00	100.00	96.40	.	.	.	.	.	.	99.38	.	100.00	.	.	.	100.00	85.09	.	100.00	.	.	.	.	100.00	.	100.00	.	.	.	100.00	96.73	100.00	.	.	.	100.00	.	100.00	100.00	100.00	.	97.37	.	.	.	92.59	100.00	.	.	.	.	.	100.00	.	.	.	.	.	.	.	.	.	.	88.25	100.00	.	.	100.00	.	.	.	85.55	85.09	.	80.32	.	95.63	84.52	.	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR144831.contigs.fasta	65	100.00	100.00	99.85	100.00	100.00	100.00	92.97	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	.	88.44	.	.	.	100.00	100.00	100.00	.	.	98.99;100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	100.00	99.44	100.00	100.00	100.00	99.90	100.00	100.00	98.57	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	97.41	100.00	100.00	100.00	.	.	100.00	.	100.00	98.78	.	88.06	100.00	.	.	.	.	.	.	100.00	100.00	.	85.34	100.00	.	99.86	.	.	100.00	95.67	.	100.00	98.48	100.00	100.00	100.00	96.99
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156334.contigs.fasta	58	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	97.79	99.43	99.38	100.00	100.00	.	.	96.41;98.99;96.61	100.00	100.00	.	100.00	.	.	.	.	.	.	93.20	100.00	99.16	100.00	100.00	100.00	100.00	100.00	98.61;97.96	100.00	100.00	100.00	100.00	100.00	100.00	98.92	99.85	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	99.54	.	.	.	100.00	.	.	.	.	.	.	.	.	100.00	.	.	100.00	.	99.71	.	100.00	100.00	.	98.38	100.00	95.93	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156335.contigs.fasta	75	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	97.89	.	.	98.58	99.71	100.00	100.00	100.00	98.32	100.00	97.60;97.60;98.99;99.59;99.80;100.00;100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	99.64	80.30	100.00	100.00	99.16	100.00	100.00	100.00	100.00	100.00	98.53	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.77	.	81.24	.	87.27	.	.	.	.	.	.	.	98.97	100.00	100.00	97.47	100.00	98.71	100.00	100.00	99.86	100.00	.	100.00	100.00	100.00	100.00	100.00	.	99.93
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156340.contigs.fasta	80	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.10	99.01	.	.	99.71	100.00	100.00	100.00	98.32	100.00	97.14;100.00;100.00;100.00;100.00;97.60;100.00;100.00;98.99;97.60	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	99.64	98.91	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.53	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;100.00	100.00	100.00	99.77	100.00	98.95	.	.	.	.	.	.	100.00	.	100.00	98.97	100.00	98.88	97.47	100.00	98.71	100.00	100.00	99.86	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156379.contigs.fasta	68	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	99.26	80.53	99.38	100.00	100.00	.	.	96.81;100.00;99.40;100.00;99.40;98.99;97.01;100.00;100.00	100.00	100.00	.	100.00	.	.	.	.	99.74	99.01	99.28	99.55	99.16	100.00	100.00	100.00	100.00	100.00	98.45	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.77	.	85.18	.	.	.	.	100.00	.	.	100.00	.	99.56	99.86	100.00	93.99	100.00	.	99.86	100.00	99.86	100.00	.	.	100.00	95.93	100.00	100.00	100.00	98.62
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156384.contigs.fasta	68	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	92.75	84.58	.	99.26	80.53	99.38	100.00	100.00	.	.	100.00;100.00;97.01;98.99;99.40;99.40;100.00;96.81	100.00	100.00	.	100.00	.	.	.	.	.	.	99.28	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.45	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.77	.	85.18	.	.	.	.	100.00	.	.	100.00	.	99.56	99.86	100.00	93.99	100.00	.	99.86	100.00	99.86	100.00	.	.	100.00	95.93	100.00	100.00	100.00	98.62
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156400.contigs.fasta	77	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	86.91	99.77	100.00	100.00	100.00	100.00	100.00	97.01;100.00;98.79;100.00;98.99;88.02	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	81.23	.	99.90	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.00;98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	99.85	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	99.77	100.00	93.27	.	.	.	.	.	.	.	.	.	100.00	99.86	100.00	93.04	100.00	.	99.86	100.00	100.00	100.00	94.81	.	100.00	100.00	100.00	100.00	.	99.15
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156415.contigs.fasta	64	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	80.53	100.00	100.00	100.00	.	.	100.00;100.00;99.80;97.60;100.00;96.81;96.81;99.80;99.80	100.00	100.00	.	100.00	.	.	.	.	97.57	89.97	100.00	99.55	99.16	100.00	100.00	100.00	100.00	100.00	98.04;98.33	100.00	100.00	100.00	100.00	100.00	100.00	97.52	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	97.11	.	.	.	.	.	.	.	.	.	.	.	99.56	100.00	100.00	80.70	100.00	.	99.86	100.00	99.86	100.00	99.57	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156423.contigs.fasta	68	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	86.69	.	.	.	80.53	99.38	100.00	100.00	.	.	100.00;100.00;100.00;97.01;99.40;99.80;90.22	100.00	100.00	.	100.00	.	.	.	.	.	.	99.86	99.55	99.16	100.00	100.00	100.00	100.00	100.00	98.33	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	99.77	.	98.99	.	90.43	.	.	.	.	.	.	.	99.27	99.86	100.00	.	100.00	.	99.86	100.00	99.86	100.00	.	98.38	100.00	100.00	100.00	100.00	.	98.23
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR156425.contigs.fasta	75	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	87.12	99.74	.	98.58	99.71	100.00	100.00	100.00	98.32	100.00	100.00;99.59;100.00;100.00;97.60	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	80.97	80.30	93.20	100.00	99.16	100.00	100.00	100.00	100.00	100.00	98.53	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	99.77	.	81.00	.	.	.	.	.	.	.	.	.	98.97	100.00	100.00	97.47	100.00	98.71	100.00	100.00	99.86	100.00	.	100.00	100.00	100.00	100.00	100.00	.	99.93
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163372.contigs.fasta	76	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	80.32	.	.	80.53	99.38	100.00	100.00	.	100.00	99.39;100.00;100.00;99.40;99.80;97.80;99.80;98.99;97.60	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	99.74	.	99.28	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.04;98.65	100.00	100.00	99.62	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	97.34	100.00	.	.	100.00	100.00	100.00	.	.	100.00	.	100.00	100.00	99.86	99.91	80.70	100.00	.	99.86	100.00	99.86	100.00	.	.	100.00	98.37	100.00	100.00	.	100.00
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163398.contigs.fasta	73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	80.53	99.38	100.00	100.00	100.00	100.00	97.60;99.80;99.40;97.01;100.00;100.00;100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	91.54	.	93.05	99.55	99.16	100.00	100.00	99.90	100.00	100.00	98.33	100.00	100.00	100.00	100.00	100.00	100.00	97.52	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	99.77	.	84.83	.	.	.	.	.	.	.	.	.	99.27	99.86	100.00	80.70	100.00	.	99.86	100.00	99.86	100.00	.	.	100.00	100.00	100.00	100.00	.	98.23
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163404.contigs.fasta	70	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	80.53	99.38	100.00	100.00	100.00	100.00	97.60;99.80;99.40;97.01;96.81	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.05	99.55	99.16	100.00	100.00	99.80	100.00	100.00	98.33	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	99.77	.	.	.	98.60	.	.	.	.	.	.	.	99.27	98.99	100.00	.	100.00	.	99.86	100.00	99.86	100.00	.	.	100.00	100.00	100.00	100.00	.	98.17
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163406.contigs.fasta	63	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	99.63	100.00	100.00	100.00	100.00	.	.	98.99;100.00;97.01;100.00;100.00;98.99;98.20;96.61	100.00	100.00	.	100.00	.	.	.	.	.	.	100.00	99.55	99.16	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	97.11	.	84.41	84.20	.	.	.	.	.	.	.	.	99.56	100.00	100.00	99.37	99.72	100.00	100.00	100.00	99.86	100.00	.	.	100.00	95.93	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163408.contigs.fasta	62	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	94.37	100.00	100.00	100.00	100.00	.	.	98.99;100.00;97.01;100.00;100.00;98.99;98.20;96.61	100.00	100.00	.	100.00	.	.	.	.	.	.	100.00	99.55	99.16	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	97.11	.	84.41	.	.	.	.	.	.	.	.	.	99.56	100.00	100.00	99.37	99.72	100.00	100.00	100.00	99.86	100.00	.	.	100.00	95.93	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163414.contigs.fasta	62	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	91.17	.	100.00	100.00	100.00	.	.	98.99;100.00;97.01;100.00;100.00;98.99;98.20;96.61	100.00	100.00	.	100.00	.	.	.	.	.	.	100.00	99.55	99.16	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	97.11	.	83.79	84.20	.	.	.	.	.	.	.	.	99.56	100.00	100.00	99.37	99.72	100.00	100.00	100.00	99.86	100.00	.	.	100.00	95.93	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163417.contigs.fasta	61	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	80.53	99.38	100.00	100.00	.	.	98.99;99.00;100.00;99.40;96.81	100.00	100.00	.	100.00	.	.	.	.	98.16	.	99.66	99.55	99.16	100.00	100.00	100.00	100.00	100.00	83.62	100.00	100.00	100.00	100.00	100.00	100.00	99.38	99.85	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.15	.	.	.	.	.	.	.	.	.	.	.	.	.	.	99.41	99.86	100.00	99.37	100.00	.	99.86	100.00	99.86	100.00	.	.	100.00	100.00	100.00	100.00	.	100.00
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163418.contigs.fasta	72	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	97.79	99.77	99.79	100.00	100.00	100.00	100.00	96.81;96.81;98.99	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	98.33	.	93.25	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.04;98.69	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.27	.	.	99.92	.	90.17	.	98.42	.	.	.	.	.	.	.	98.97	100.00	100.00	84.60	100.00	.	99.86	100.00	99.86	100.00	99.28	100.00	100.00	100.00	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163423.contigs.fasta	63	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	91.17	100.00	100.00	100.00	100.00	.	.	98.99;100.00;97.01;100.00;100.00;98.99;98.20;96.61	100.00	100.00	.	100.00	.	.	100.00	.	.	.	93.20	99.55	99.16	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	.	.	84.41	84.20	.	.	.	.	.	.	.	.	99.56	100.00	100.00	99.37	99.72	100.00	100.00	100.00	99.86	100.00	.	.	100.00	100.00	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163434.contigs.fasta	69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	80.53	99.38	100.00	100.00	100.00	100.00	100.00;100.00;97.01;99.40;99.80;97.60	100.00	100.00	.	100.00	100.00	100.00	100.00	.	.	.	99.86	99.55	99.16	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.77	.	.	.	.	.	.	.	.	.	.	.	98.68	99.86	100.00	.	100.00	100.00	99.86	100.00	99.86	100.00	.	.	100.00	100.00	100.00	100.00	.	97.71
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163442.contigs.fasta	72	99.48	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	81.27	91.74	.	.	80.53	100.00	100.00	100.00	.	100.00	99.80;93.41;100.00;87.23	100.00	100.00	.	100.00	100.00	80.15	100.00	.	.	.	100.00	99.55	99.16	100.00	100.00	100.00	100.00	100.00	97.96;98.37	100.00	100.00	100.00	100.00	100.00	100.00	98.92	99.85	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.77	.	.	.	.	.	.	.	.	.	.	.	99.41	100.00	100.00	90.19	100.00	.	99.86	100.00	99.86	100.00	.	100.00	100.00	100.00	100.00	99.39	.	100.00
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR163449.contigs.fasta	69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	98.20	.	99.63	100.00	98.56	100.00	100.00	.	.	98.79;100.00;96.81	100.00	100.00	.	100.00	.	.	.	.	89.14	99.79	100.00	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.28;98.57	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	100.00	100.00	92.12	.	.	.	.	.	.	.	.	.	99.41	99.86	100.00	93.99	100.00	.	99.86	100.00	99.86	100.00	100.00	.	100.00	95.93	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175852.contigs.fasta	75	99.74	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	94.00	.	99.67	.	95.27	99.77	100.00	.	100.00	100.00	100.00	97.60;100.00;99.40;100.00;99.59	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	99.52	99.16	100.00	100.00	100.00	100.00	100.00	98.65;98.08	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	97.11	.	86.12	.	88.94	.	.	.	.	.	.	.	99.56	100.00	100.00	80.70	100.00	.	99.86	100.00	99.86	100.00	.	.	100.00	100.00	100.00	100.00	.	98.95
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175874.contigs.fasta	67	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	82.65	100.00	100.00	100.00	100.00	.	.	96.61;98.20;98.99;100.00;97.01;100.00;98.99	100.00	100.00	.	100.00	.	.	.	.	.	.	100.00	99.55	100.00	100.00	100.00	100.00	100.00	100.00	98.28;98.65	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	100.00	.	100.00	86.12	84.20	100.00	.	.	.	.	.	.	.	99.56	100.00	100.00	99.37	99.72	100.00	100.00	100.00	99.86	100.00	.	.	100.00	95.93	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175881.contigs.fasta	73	99.48	100.00	100.00	100.00	99.95	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	86.69	85.90	.	.	80.53	99.38	100.00	100.00	100.00	100.00	97.60;97.60;99.80;99.40;97.01;100.00;100.00;100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	97.87	.	93.05	99.55	99.16	100.00	100.00	100.00	100.00	100.00	98.33	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	99.91	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	99.77	.	.	.	.	.	.	.	.	.	.	.	99.27	99.86	.	80.70	100.00	.	99.86	100.00	99.86	100.00	.	.	100.00	100.00	100.00	100.00	.	98.23
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175882.contigs.fasta	77	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	97.89	98.31	.	.	98.51	100.00	100.00	100.00	98.21	100.00	97.80;98.18;98.99;100.00;100.00;96.81	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	99.64	98.73	100.00	100.00	99.04	100.00	100.00	100.00	100.00	100.00	.	96.13	100.00	.	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	.	98.37	.	.	99.92	.	85.98	99.90	100.00	.	.	100.00	.	.	97.93	.	99.41	100.00	100.00	91.14	100.00	.	99.86	100.00	99.86	100.00	.	.	100.00	100.00	100.00	100.00	87.09	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175892.contigs.fasta	82	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	84.73	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	89.60	100.00	100.00	100.00	99.16	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	100.00	.	99.79	95.33	98.95	.	.	.	100.00	.	.	.	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.38	100.00	100.00	100.00	100.00	.	100.00
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175899.contigs.fasta	73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	98.52	83.08	.	.	99.71	100.00	100.00	100.00	98.21	100.00	97.60;89.49;99.80;100.00;99.39	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	99.87	90.40	100.00	100.00	99.16	100.00	100.00	100.00	100.00	100.00	99.88	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	99.92	.	.	99.78	91.33	.	.	.	.	.	.	.	99.56	100.00	100.00	.	100.00	98.71	100.00	100.00	99.86	100.00	97.84	.	100.00	100.00	100.00	100.00	.	99.61
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR175902.contigs.fasta	67	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	82.40	82.27	.	.	99.94	100.00	100.00	100.00	98.21	100.00	97.80;98.18;98.99;100.00;100.00;96.81	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	99.89	100.00	.	.	.	.	.	.	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	.	98.37	.	.	99.92	.	.	92.71	100.00	.	.	.	.	.	.	.	99.41	100.00	100.00	90.51	100.00	.	99.86	100.00	99.86	100.00	.	.	100.00	100.00	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801400.contigs.fasta	72	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	85.13	.	.	85.80	100.00	100.00	100.00	100.00	100.00	98.99;96.81;100.00;98.79;100.00;100.00;96.81	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	98.13	98.66	93.01	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.04;98.69	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.92	.	83.89	.	98.95	.	.	.	.	.	.	.	98.97	100.00	100.00	91.35	100.00	.	99.86	100.00	99.86	100.00	99.28	.	100.00	100.00	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/ERR1801401.contigs.fasta	73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	99.93	97.25	.	.	80.53	100.00	100.00	100.00	98.21	100.00	89.49;97.60;98.99;97.60;99.39;100.00;99.80	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	91.73	99.22	100.00	99.55	99.16	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.77	.	88.11	95.23	.	.	.	.	.	.	.	.	99.12	100.00	100.00	92.41	100.00	.	99.86	100.00	99.86	100.00	98.41	.	100.00	100.00	100.00	100.00	.	.
